D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,BLR-BOM,BLR-DEL,BOM-DEL,CCU-DEL,DEL-HYD,Air Asia,Air India,Go Air,Indigo,Spicejet,Vistara
7.50,8.60,9.20,7.29,6.20,9.00,7.00,76.00,-21.00,7.40,4.00,86.00,89.10,18.00,26.00,37.00,80.00,0.00,1008.00,22.00,10.00,256.00,21.00,5.00,25.00,16.00,68.00,76.00,0.40,1005.00,29.00,10.00,183.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,74.00,-25.00,7.40,4.00,86.00,89.10,18.00,27.00,94.00,78.00,0.00,1008.00,23.00,10.00,264.00,22.00,5.00,25.00,20.00,68.00,76.00,1.80,1004.00,29.00,7.00,206.00,11.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,75.00,-18.00,7.40,4.00,86.00,89.10,18.00,31.00,49.00,77.00,0.00,1008.00,22.00,10.00,264.00,25.00,5.00,25.00,49.00,63.00,81.00,4.80,1004.00,28.00,3.00,255.00,23.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,82.00,-17.00,7.40,4.00,86.00,89.10,18.00,31.00,44.00,77.00,0.00,1008.00,22.00,10.00,264.00,24.00,5.00,24.00,59.00,100.00,87.00,8.50,1003.00,27.00,4.00,259.00,30.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,74.00,-23.00,7.40,4.00,86.00,89.10,18.00,32.00,55.00,78.00,0.00,1007.00,22.00,10.00,257.00,25.00,5.00,24.00,42.00,84.00,79.00,4.40,1004.00,28.00,4.00,283.00,20.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,86.00,-15.00,7.40,4.00,86.00,89.10,14.00,16.00,6.00,85.00,0.00,1016.00,17.00,10.00,87.00,10.00,5.00,11.00,17.00,0.00,40.00,0.00,1015.00,25.00,10.00,39.00,15.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,331.00,76.00,303.00,7.40,4.00,86.00,89.10,10.00,14.00,8.00,35.00,0.00,1014.00,27.00,10.00,146.00,12.00,11.00,16.00,24.00,1.00,56.00,0.00,1015.00,25.00,10.00,316.00,21.00,12.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,90.00,-12.00,7.40,4.00,86.00,89.10,10.00,6.00,2.00,33.00,0.00,1010.00,28.00,10.00,262.00,5.00,5.00,19.00,14.00,0.00,64.00,0.00,1012.00,26.00,10.00,205.00,12.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,79.00,-22.00,7.40,4.00,86.00,89.10,12.00,12.00,4.00,40.00,0.00,1012.00,27.00,10.00,185.00,9.00,5.00,26.00,4.00,1.00,75.00,0.00,1011.00,31.00,10.00,57.00,4.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,81.00,-14.00,7.40,4.00,86.00,89.10,20.00,23.00,9.00,68.00,0.00,1010.00,26.00,10.00,239.00,19.00,5.00,25.00,8.00,4.00,76.00,0.00,1010.00,30.00,10.00,296.00,7.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,94.00,-2.00,7.40,4.00,86.00,89.10,21.00,23.00,11.00,76.00,0.00,1007.00,25.00,10.00,261.00,18.00,5.00,26.00,14.00,74.00,83.00,0.00,1007.00,29.00,10.00,244.00,10.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,81.00,-20.00,7.40,4.00,86.00,89.10,17.00,34.00,76.00,76.00,0.00,1008.00,22.00,10.00,247.00,26.00,5.00,25.00,72.00,75.00,82.00,3.30,1001.00,28.00,4.00,248.00,35.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,12.00,76.00,-17.00,7.40,4.00,86.00,89.10,18.00,43.00,85.00,80.00,0.00,1006.00,22.00,10.00,261.00,32.00,5.00,24.00,60.00,71.00,81.00,0.80,1001.00,28.00,9.00,257.00,37.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,80.00,-21.00,7.40,4.00,86.00,89.10,18.00,42.00,65.00,79.00,0.00,1007.00,21.00,10.00,257.00,31.00,5.00,24.00,57.00,92.00,83.00,2.60,1002.00,27.00,7.00,242.00,29.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,23.00,73.00,-8.00,7.40,4.00,86.00,89.10,19.00,4.00,68.00,84.00,0.10,1012.00,22.00,9.00,246.00,3.00,5.00,24.00,9.00,7.00,73.00,0.00,1011.00,29.00,10.00,69.00,7.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,25.00,76.00,-3.00,7.40,4.00,86.00,89.10,19.00,8.00,20.00,85.00,0.00,1011.00,22.00,10.00,181.00,5.00,5.00,23.00,23.00,25.00,79.00,0.00,1009.00,27.00,10.00,172.00,18.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,78.00,-20.00,7.40,4.00,86.00,89.10,15.00,20.00,33.00,90.00,0.00,1015.00,17.00,10.00,80.00,13.00,5.00,16.00,17.00,12.00,50.00,0.00,1014.00,27.00,10.00,64.00,13.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,76.00,-25.00,7.40,4.00,86.00,89.10,19.00,18.00,78.00,79.00,0.20,1011.00,22.00,9.00,254.00,13.00,5.00,25.00,34.00,62.00,83.00,0.30,1007.00,28.00,10.00,227.00,23.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,75.00,-25.00,7.40,4.00,86.00,89.10,18.00,21.00,76.00,78.00,0.00,1011.00,22.00,10.00,256.00,16.00,5.00,25.00,38.00,86.00,80.00,0.70,1006.00,28.00,10.00,250.00,26.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,72.00,-29.00,7.40,4.00,86.00,89.10,19.00,20.00,52.00,84.00,0.00,1009.00,22.00,10.00,257.00,16.00,5.00,25.00,41.00,70.00,81.00,0.60,1005.00,28.00,10.00,253.00,28.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,82.00,-14.00,7.40,4.00,86.00,89.10,19.00,18.00,59.00,84.00,0.00,1009.00,22.00,10.00,266.00,14.00,5.00,24.00,36.00,68.00,78.00,0.10,1006.00,28.00,10.00,243.00,24.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,82.00,-18.00,7.40,4.00,86.00,89.10,19.00,18.00,76.00,83.00,0.00,1009.00,22.00,10.00,285.00,14.00,5.00,24.00,28.00,49.00,79.00,0.10,1006.00,28.00,10.00,252.00,19.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,76.00,-24.00,7.40,4.00,86.00,89.10,19.00,29.00,60.00,82.00,0.70,1006.00,22.00,8.00,297.00,20.00,5.00,25.00,15.00,76.00,82.00,0.40,1005.00,28.00,10.00,230.00,11.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,13.00,77.00,-14.00,7.40,4.00,86.00,89.10,20.00,25.00,85.00,87.00,1.80,1005.00,22.00,7.00,304.00,20.00,5.00,24.00,8.00,77.00,78.00,0.10,1004.00,29.00,10.00,215.00,7.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,76.00,-20.00,7.40,4.00,86.00,89.10,19.00,33.00,81.00,83.00,0.00,1004.00,22.00,10.00,263.00,26.00,5.00,25.00,10.00,84.00,79.00,0.20,1003.00,29.00,10.00,264.00,8.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,20.00,71.00,-13.00,7.40,4.00,86.00,89.10,19.00,31.00,91.00,86.00,0.00,1005.00,22.00,10.00,244.00,23.00,5.00,25.00,10.00,94.00,81.00,0.50,1002.00,28.00,9.00,150.00,6.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,22.00,70.00,-12.00,7.40,4.00,86.00,89.10,19.00,29.00,100.00,84.00,0.10,1005.00,22.00,10.00,263.00,22.00,5.00,25.00,14.00,64.00,80.00,0.40,1001.00,29.00,10.00,262.00,9.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,73.00,-21.00,7.40,4.00,86.00,89.10,18.00,32.00,100.00,88.00,0.10,1005.00,20.00,4.00,250.00,24.00,5.00,25.00,28.00,93.00,84.00,2.60,1001.00,28.00,5.00,241.00,15.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,118.00,24.00,7.40,4.00,86.00,89.10,19.00,26.00,79.00,87.00,0.00,1007.00,21.00,10.00,253.00,20.00,5.00,25.00,45.00,86.00,82.00,1.20,1003.00,28.00,7.00,267.00,24.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,-1.00,81.00,-23.00,7.40,4.00,86.00,89.10,20.00,17.00,62.00,87.00,0.20,1009.00,22.00,9.00,264.00,13.00,5.00,25.00,45.00,71.00,82.00,2.50,1006.00,28.00,7.00,259.00,24.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,82.00,-19.00,7.40,4.00,86.00,89.10,19.00,25.00,79.00,87.00,0.00,1008.00,21.00,10.00,252.00,18.00,5.00,25.00,57.00,79.00,82.00,3.20,1004.00,28.00,4.00,256.00,28.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,323.00,94.00,313.00,7.40,4.00,86.00,89.10,18.00,30.00,54.00,73.00,0.00,1009.00,23.00,10.00,264.00,25.00,10.00,24.00,69.00,79.00,79.00,4.50,1005.00,28.00,3.00,262.00,33.00,12.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,78.00,-20.00,7.40,4.00,86.00,89.10,18.00,33.00,88.00,82.00,0.00,1008.00,21.00,10.00,263.00,25.00,5.00,24.00,75.00,73.00,80.00,3.70,1004.00,28.00,3.00,262.00,36.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,75.00,-24.00,7.40,4.00,86.00,89.10,18.00,32.00,77.00,86.00,0.00,1008.00,21.00,10.00,247.00,24.00,5.00,24.00,67.00,66.00,79.00,0.90,1003.00,28.00,9.00,270.00,36.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,83.00,-18.00,7.40,4.00,86.00,89.10,18.00,33.00,54.00,84.00,0.00,1009.00,21.00,10.00,258.00,25.00,5.00,24.00,72.00,89.00,83.00,4.50,1004.00,27.00,3.00,253.00,35.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,81.00,-20.00,7.40,4.00,86.00,89.10,17.00,27.00,29.00,82.00,0.00,1011.00,20.00,10.00,264.00,19.00,5.00,24.00,65.00,91.00,80.00,2.50,1005.00,28.00,7.00,254.00,34.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,77.00,-22.00,7.40,4.00,86.00,89.10,15.00,11.00,0.00,78.00,0.00,1016.00,19.00,10.00,70.00,9.00,5.00,9.00,13.00,0.00,34.00,0.00,1015.00,27.00,10.00,61.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,77.00,-19.00,7.40,4.00,86.00,89.10,16.00,13.00,6.00,74.00,0.00,1014.00,21.00,10.00,147.00,10.00,5.00,13.00,14.00,0.00,54.00,0.00,1015.00,23.00,10.00,243.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,79.00,-20.00,7.40,4.00,86.00,89.10,11.00,7.00,0.00,36.00,0.00,1011.00,27.00,10.00,187.00,6.00,5.00,17.00,18.00,4.00,60.00,0.00,1013.00,25.00,10.00,239.00,15.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,84.00,-17.00,7.40,4.00,86.00,89.10,16.00,13.00,3.00,53.00,0.00,1010.00,26.00,10.00,178.00,11.00,5.00,26.00,3.00,2.00,77.00,0.00,1009.00,30.00,10.00,25.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,80.00,-21.00,7.40,4.00,86.00,89.10,20.00,20.00,72.00,78.00,0.00,1010.00,25.00,10.00,255.00,17.00,5.00,24.00,11.00,70.00,78.00,0.00,1010.00,28.00,10.00,272.00,9.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,83.00,-17.00,7.40,4.00,86.00,89.10,21.00,26.00,70.00,81.00,0.80,1007.00,24.00,8.00,264.00,17.00,5.00,27.00,15.00,91.00,85.00,0.00,1006.00,29.00,9.00,244.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,85.00,-11.00,7.40,4.00,86.00,89.10,18.00,33.00,38.00,76.00,0.00,1009.00,22.00,10.00,251.00,25.00,5.00,25.00,48.00,76.00,82.00,0.70,1004.00,28.00,8.00,246.00,28.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,76.00,-18.00,7.40,4.00,86.00,89.10,18.00,44.00,91.00,81.00,0.10,1005.00,22.00,10.00,251.00,32.00,5.00,25.00,54.00,80.00,81.00,0.20,1000.00,28.00,10.00,257.00,38.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,78.00,-15.00,7.40,4.00,86.00,89.10,18.00,33.00,95.00,82.00,0.00,1009.00,21.00,10.00,246.00,26.00,5.00,25.00,56.00,98.00,86.00,1.70,1004.00,27.00,3.00,238.00,29.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,90.00,-8.00,7.40,4.00,86.00,89.10,19.00,7.00,67.00,78.00,0.30,1012.00,23.00,9.00,290.00,5.00,5.00,24.00,12.00,38.00,71.00,0.20,1011.00,29.00,10.00,48.00,9.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,82.00,-12.00,7.40,4.00,86.00,89.10,19.00,6.00,68.00,88.00,0.90,1011.00,21.00,9.00,103.00,4.00,5.00,23.00,27.00,65.00,79.00,0.60,1010.00,27.00,8.00,188.00,18.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,79.00,-22.00,7.40,4.00,86.00,89.10,17.00,22.00,51.00,89.00,0.00,1015.00,19.00,10.00,88.00,16.00,5.00,17.00,15.00,6.00,54.00,0.00,1014.00,27.00,10.00,70.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,70.00,-24.00,7.40,4.00,86.00,89.10,19.00,29.00,59.00,85.00,0.00,1008.00,21.00,10.00,274.00,21.00,5.00,24.00,30.00,75.00,81.00,0.10,1005.00,28.00,10.00,254.00,21.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,72.00,-24.00,7.40,4.00,86.00,89.10,19.00,22.00,79.00,87.00,0.00,1008.00,21.00,10.00,264.00,16.00,5.00,24.00,32.00,87.00,82.00,0.70,1005.00,28.00,10.00,257.00,22.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,76.00,-24.00,7.40,4.00,86.00,89.10,19.00,33.00,87.00,85.00,0.20,1010.00,21.00,4.00,271.00,25.00,5.00,24.00,46.00,75.00,83.00,1.60,1006.00,28.00,7.00,260.00,28.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,78.00,-22.00,7.40,4.00,86.00,89.10,19.00,23.00,62.00,87.00,0.00,1010.00,21.00,10.00,267.00,17.00,5.00,24.00,50.00,74.00,82.00,1.30,1006.00,28.00,8.00,247.00,30.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,13.00,74.00,-17.00,7.40,4.00,86.00,89.10,19.00,24.00,86.00,86.00,0.00,1008.00,21.00,10.00,285.00,18.00,5.00,24.00,37.00,60.00,79.00,0.10,1005.00,28.00,10.00,243.00,26.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,72.00,-27.00,7.40,4.00,86.00,89.10,19.00,21.00,70.00,88.00,0.20,1009.00,21.00,9.00,278.00,15.00,5.00,24.00,30.00,55.00,79.00,0.30,1007.00,28.00,10.00,249.00,21.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,74.00,-25.00,7.40,4.00,86.00,89.10,19.00,23.00,73.00,88.00,0.30,1010.00,21.00,7.00,299.00,17.00,5.00,24.00,15.00,52.00,81.00,0.00,1008.00,28.00,10.00,228.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,-5.00,89.00,-21.00,7.40,4.00,86.00,89.10,20.00,22.00,59.00,87.00,0.70,1010.00,22.00,8.00,288.00,16.00,5.00,23.00,10.00,58.00,77.00,0.10,1009.00,28.00,10.00,269.00,8.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,-7.00,87.00,-24.00,7.40,4.00,86.00,89.10,19.00,21.00,61.00,86.00,0.00,1009.00,22.00,10.00,270.00,16.00,5.00,24.00,23.00,66.00,80.00,0.40,1008.00,28.00,10.00,269.00,16.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,75.00,-25.00,7.40,4.00,86.00,89.10,19.00,24.00,99.00,87.00,0.10,1009.00,21.00,6.00,274.00,18.00,5.00,23.00,21.00,78.00,79.00,0.40,1007.00,28.00,10.00,263.00,15.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,78.00,-22.00,7.40,4.00,86.00,89.10,19.00,24.00,66.00,86.00,0.00,1010.00,21.00,10.00,275.00,19.00,5.00,23.00,10.00,88.00,77.00,0.20,1008.00,28.00,9.00,238.00,8.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,77.00,-25.00,7.40,4.00,86.00,89.10,18.00,29.00,45.00,87.00,0.00,1010.00,20.00,10.00,260.00,21.00,5.00,24.00,14.00,74.00,77.00,0.40,1007.00,28.00,9.00,251.00,11.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,90.00,-8.00,7.40,4.00,86.00,89.10,18.00,29.00,62.00,85.00,0.00,1009.00,21.00,10.00,257.00,22.00,5.00,23.00,21.00,74.00,77.00,0.20,1006.00,27.00,10.00,235.00,16.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,78.00,-21.00,7.40,4.00,86.00,89.10,18.00,27.00,37.00,84.00,0.00,1009.00,21.00,10.00,248.00,21.00,5.00,23.00,15.00,52.00,78.00,0.00,1006.00,27.00,10.00,243.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,-7.00,90.00,-21.00,7.40,4.00,86.00,89.10,18.00,29.00,54.00,85.00,0.00,1009.00,21.00,10.00,245.00,22.00,5.00,23.00,27.00,45.00,77.00,0.00,1005.00,27.00,10.00,227.00,20.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,77.00,-23.00,7.40,4.00,86.00,89.10,18.00,26.00,39.00,86.00,0.00,1009.00,20.00,10.00,251.00,20.00,5.00,23.00,28.00,48.00,79.00,0.00,1005.00,27.00,10.00,201.00,20.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,73.00,-23.00,7.40,4.00,86.00,89.10,19.00,26.00,50.00,85.00,0.00,1009.00,21.00,10.00,257.00,20.00,5.00,24.00,17.00,62.00,81.00,0.90,1006.00,27.00,8.00,192.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,73.00,-24.00,7.40,4.00,86.00,89.10,18.00,32.00,41.00,84.00,0.00,1008.00,21.00,10.00,267.00,24.00,5.00,24.00,22.00,88.00,80.00,1.80,1005.00,28.00,8.00,240.00,13.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,86.00,-8.00,7.40,4.00,86.00,89.10,18.00,31.00,77.00,84.00,0.00,1006.00,21.00,10.00,260.00,23.00,5.00,24.00,46.00,86.00,81.00,1.90,1003.00,28.00,3.00,242.00,22.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,80.00,-21.00,7.40,4.00,86.00,89.10,11.00,14.00,0.00,59.00,0.00,1016.00,19.00,10.00,82.00,9.00,5.00,10.00,14.00,0.00,38.00,0.00,1015.00,25.00,10.00,23.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,76.00,-26.00,7.40,4.00,86.00,89.10,15.00,9.00,30.00,62.00,0.00,1014.00,23.00,12.00,224.00,6.00,5.00,12.00,17.00,0.00,52.00,0.00,1017.00,23.00,13.00,29.00,15.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,81.00,-20.00,7.40,4.00,86.00,89.10,19.00,13.00,61.00,71.00,0.00,1013.00,24.00,10.00,196.00,11.00,5.00,18.00,13.00,6.00,62.00,0.00,1013.00,26.00,10.00,6.00,10.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,-2.00,92.00,-13.00,7.40,4.00,86.00,89.10,19.00,21.00,59.00,78.00,0.10,1010.00,23.00,10.00,253.00,16.00,5.00,23.00,13.00,28.00,70.00,0.00,1011.00,29.00,10.00,298.00,11.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,76.00,-25.00,7.40,4.00,86.00,89.10,20.00,20.00,69.00,76.00,0.10,1006.00,24.00,12.00,246.00,16.00,5.00,26.00,18.00,83.00,85.00,0.00,1005.00,29.00,13.00,227.00,13.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,82.00,-19.00,7.40,4.00,86.00,89.10,17.00,32.00,36.00,72.00,0.00,1008.00,22.00,10.00,260.00,24.00,5.00,25.00,45.00,89.00,83.00,0.80,1002.00,28.00,9.00,239.00,30.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
